chunk_id,source,doc_type,chunk_index,strategy,text,token_count
Deep Learning Applic__c161,Deep Learning Applications _ AIPI 540.01.Sp26 on 2_24_2026 (Tue)_Captions_English (United States).txt,transcript,161,sentence_sliding_window,"Right. Or I'm misunderstanding or licensing I think that's yeah that's right I can we see like I've interaction. It takes like does it. Yeah I would misinformation or it. Yeah I actually think something like that could work because but like like I would have to do a lot from scratch. But that's like the point right? Yeah. Like we don't need necessarily to like put a label on it yet. You can do that later for final project or we don't have to do it at all. We can already love it because because we don't want to do any part. Because we can't use LP to add labels for it. And then for the next two months, you have to like, uh, tell someone, uh, my story. I think it probably is. You always say, let's do that. Yeah, yeah, I got that. They actually. And I'll just try. And, uh. Yeah. That is so weird.",199
Deep Learning Applic__c162,Deep Learning Applications _ AIPI 540.01.Sp26 on 2_24_2026 (Tue)_Captions_English (United States).txt,transcript,162,sentence_sliding_window,"That is so weird. That's why we were not able to show the pictures. Because. During the class, and, uh, I should have stored them. Anyway. Yeah yeah yeah yeah. Can you. Tell me about this place there? This one is a backup, like a secondary. Had to be nice, actually. Then we don't do tables. Here. Sometimes you learn more from you say. Yeah, let's just take, like, a bakery. You're like, your thing works every time I have him. So he can already organize like this, right? So hard I can't keep going down it and. It's like. It's like a picture of your actual posture. Oh, really? I was like, I can't believe in. Yeah, yeah, honestly. Yeah, bro. Everyone I know, I just read this article actually interesting about how I was trying to write this.",188
Deep Learning Applic__c163,Deep Learning Applications _ AIPI 540.01.Sp26 on 2_24_2026 (Tue)_Captions_English (United States).txt,transcript,163,sentence_sliding_window,"Everyone I know, I just read this article actually interesting about how I was trying to write this. Woman just feeling like I was like, oh, it was stuff that would benefit them directly. But we're like, exactly as a whole. And then men in their hands because they just just like, you know, this is working so crazy. No, no, I think that's just like I was like, I just try to help ourselves. We should have looked at someone like this, and we're just like, if I try to do stuff, that's one of those things up. For that, we get selves out and then we need to focus on. I was just checking to see me see so many good times after projects like come check it out. That's just how we that we forget about the manifold. That's about it.",173
Deep Learning Applic__c164,Deep Learning Applications _ AIPI 540.01.Sp26 on 2_24_2026 (Tue)_Captions_English (United States).txt,transcript,164,sentence_sliding_window,"That's about it. But, um, in a sense, or like a like like these in a conversation real world, like start up, we're talking about work, right? Like I say, Trump's the conversation isn't like and I shouldn't say please adjust like over time how the conversation evolves. I will um, yeah. Yeah. I mean, we could just go to class 2016 next week, like, oh thank you, thank you segment at a time. Did you know all that out on the post. Thank you so much. So it's kind of like so it's kind of like building an actual timeline but labeling. Yeah. We just want to make sure that our work, you know, that they can be seen by you. Yeah. That actually can be really good.",163
Deep Learning Applic__c165,Deep Learning Applications _ AIPI 540.01.Sp26 on 2_24_2026 (Tue)_Captions_English (United States).txt,transcript,165,sentence_sliding_window,"That actually can be really good. But I feel like we're kind of like going back now because we have like the first we were like, yeah, you can actually see visual tweets when we are here is not just for free, but, you know, we totally could do like a broad topic. Doing the exact same thing in the bike timeline starts here. And update do I president approval. Low approval. High approval. Biden no no relevance. And that even starts over like Trump. President low approval. High approval low low I mean um yeah. Thank you doctor Red. Yeah. Things for things are because as we could visualize it. Yeah. And we could oh we can quantify it in embedding space the direction it takes I don't know. Yeah. Like a conversation takes like the change in direction over. You know what I'm saying. Like over time. Yeah.",179
Deep Learning Applic__c166,Deep Learning Applications _ AIPI 540.01.Sp26 on 2_24_2026 (Tue)_Captions_English (United States).txt,transcript,166,sentence_sliding_window,"Yeah. So next week, are we still in the same um, you mostly just stick it out because. And that also shows our front end back end problem. We have something to visualize. Like we can visualize like that timeline. And so then it's not just like a Twitter scraper, like GPA. It's like it's like an actual time. Do we need a trend? Something. We actually I don't think so. I don't think would be true. Yeah. Oh, we need two baselines. We do need a discord message cuz I put my laptop away, so I do need to, um. We do. I forgot about that. We need a night. You were. I would also like honestly the lay of approach. Approach. Just saying. Like, you know, just manually selecting some five minutes to come and yeah like awesome. You missed. We just manually labeled approaches like Trump equals bad.",191
Deep Learning Applic__c167,Deep Learning Applications _ AIPI 540.01.Sp26 on 2_24_2026 (Tue)_Captions_English (United States).txt,transcript,167,sentence_sliding_window,"We just manually labeled approaches like Trump equals bad. Oh but it equals you know like just take it's super, super biased to call you know it's the president contribution I don't know if I can do. But like we don't need you know I'm not saying about labels I'm talking about the actual timeline. Like we talked about like what I'm saying is I like that. That's not what what I'm saying, which is that you get after you're actually right. What? Oh, yeah. Because we needed like a naive question on that approach. So that's actually a really good point. What do we what do we train. Because if we're just running like existing like like like if yeah, if we're just running existing language models like oh my. Sorry. I just wonder what I'm thinking is maybe we quickly. Yeah. I mean I would do train a neural that understands and.",187
Deep Learning Applic__c168,Deep Learning Applications _ AIPI 540.01.Sp26 on 2_24_2026 (Tue)_Captions_English (United States).txt,transcript,168,sentence_sliding_window,"I mean I would do train a neural that understands and. Struck twice and after training and just like complained to them like they're not there. This is not what all this means. Yeah, we think so. So I felt like, I guess if you want to play what I did. So I'm not proceeding and had it out because I wouldn't be here. I think you just had a pro to make it happen. Oh, yeah. So so so. Oh, wait. Absolutely right. So you're only. Yeah. Yeah. You can. So it might just be you. Yeah. Oh yes it is. What if, what if it was outside. But then you can paste a new tweet so that you can add it all the time. Yeah. Right. We haven't decided I think what we're gonna do, we should probably go live any security that we do that. But yeah, I'm trying to answer everything.",194
Deep Learning Applic__c169,Deep Learning Applications _ AIPI 540.01.Sp26 on 2_24_2026 (Tue)_Captions_English (United States).txt,transcript,169,sentence_sliding_window,"But yeah, I'm trying to answer everything. Like we need to start with fresh and open. Do you know anything else about that? I can tell you we'll just run inference on what you can do, right? Sure. Oh, oh, then you can park like, this whole, like, old school together. Just like we couldn't, like, cluster GP is, like, actually quite different. Oh, so we should, we should. You know, she says she doesn't like what happened. I, I have nothing just because then we have to come back. Like the problem is then it's like I feel like, you know, basically let him after his apartment. Yeah. Yeah. You know, honestly, like, honestly, I can probably do, like you're talking about people actually needed cheap stuff as long as for the amount that we do, we probably won't. Yeah, I think if that makes sense.",193
Deep Learning Applic__c170,Deep Learning Applications _ AIPI 540.01.Sp26 on 2_24_2026 (Tue)_Captions_English (United States).txt,transcript,170,sentence_sliding_window,"Yeah, I think if that makes sense. But does somebody say maybe next time on this thing. Yeah. She says not, you know, not cheat. You know that on the way ticket. You know we have before we even have a ticket. It is kind of but you know, when you're doing something, you just and you're going to charge your terminal manually. Yeah. I don't know, using you a lot of people are saying that. Yeah I think that's what she does. The only thing I really ask is like, it's the same as just so she makes it every time she said she said meet strangers. But hopefully everybody did it because that makes the entire GitHub looks like cloud. But also there is no. Yeah. Like, oh, you're really I mean you can use. The thing is though, they fix it responsible for not ever did it.",182
Deep Learning Applic__c171,Deep Learning Applications _ AIPI 540.01.Sp26 on 2_24_2026 (Tue)_Captions_English (United States).txt,transcript,171,sentence_sliding_window,"The thing is though, they fix it responsible for not ever did it. I suppose this is not working because I just happened to I was going to pay for the ticket. I actually don't, I just think, oh [INAUDIBLE], I guess that's me. Maybe I just want to make it better, but it's, you know, we're doing that out through us. I'm just like, I'm okay. Oh, wait, that's a hackathon. Oh, a simple misinformation. Oh, we've already done the hackathon. And like everything like. Okay. So like we're going to copyright everybody. We're going to steal. And you don't know it's probably an exact. Well, there we go. I mean, if you look hard enough, you can just find the repo that has my Twitter scraper. And, like, I'm just thinking, where else can we get so much data?",194
Deep Learning Applic__c172,Deep Learning Applications _ AIPI 540.01.Sp26 on 2_24_2026 (Tue)_Captions_English (United States).txt,transcript,172,sentence_sliding_window,"And, like, I'm just thinking, where else can we get so much data? We don't know what to do with so much. They're really, really publicly available. Yeah, I know, that's why I like. But honestly though, good luck because I have special connections. Yeah, I got my social connections where I get like a hundred Twitter accounts. I have special proxies to worry about. Are you going to get your 100 Twitter accounts when you get to your tables of data? I mean, but I will. I know people on the web. Let me just say that I'm actually one of those people that I send out. Hey, Sam, but stay focused. I'm just messing with you. It's actually super easy. You can actually do a lot with just even, like, one time signatures and if you register it right away.",177
Deep Learning Applic__c173,Deep Learning Applications _ AIPI 540.01.Sp26 on 2_24_2026 (Tue)_Captions_English (United States).txt,transcript,173,sentence_sliding_window,"You can actually do a lot with just even, like, one time signatures and if you register it right away. But if you register your Twitter accounts on Duke's network, it doesn't really like you because it's just going to ask you that. Yeah, I was just going to ask this because I worked for last year and I heard I hated it, bro. I think the reason I might after become X as well, the API shouldn't pay for anything or anything. Well that's true, that's why. Why don't you see what he does? He's actually web scraping. Yeah, it's actual stream. So then. Actually, no, it is the API. Yeah, it's it's, but it's. But it's not because he's here. If you're worried about the wave numbers, I'm assuming you work with the API or if you're just scraping, you don't have any members to worry about. Actually you do. Right?",200
Deep Learning Applic__c174,Deep Learning Applications _ AIPI 540.01.Sp26 on 2_24_2026 (Tue)_Captions_English (United States).txt,transcript,174,sentence_sliding_window,"Right? Actually, yeah. Because if you do go too fast, even with normal browsing, you can't run ins rate limits. No, no, that's just because it thinks you're not human. So you just put like a weight in in the middle. Oh, that's that's what I had to do. That's. Yeah. Yeah. I think it's the description of the scraping library that I'm using. It's so it's so bad by default because it just spams all the requests at once. Right. Yeah. It's like I have to find a way to actually work that crap that limits myself. Yeah, that would make sense. I wouldn't call that algorithm, though. It's just because it doesn't think you're human. It'll stop you from accessing your data. Yeah. Uh, the same thing on, like, scholarly and everything. The research papers. It is pretty intense that, I mean, you know, like.",200
Deep Learning Applic__c175,Deep Learning Applications _ AIPI 540.01.Sp26 on 2_24_2026 (Tue)_Captions_English (United States).txt,transcript,175,sentence_sliding_window,"It is pretty intense that, I mean, you know, like. You can call him going, but nothing but the demo that you can, like call your friends or family to come watch too. Uh, yeah. Just go. I don't want to do that. Oh my God. You can be embarrassed. My sister, who was there before. Honestly? No one. No one. Right? Yeah. I'm sorry. Miss. I'm sorry. Have you been on Twitter this morning? I've been looking to go to. Yeah, yeah. They're saying, uh, so Instagram to entropic claims a lot of crap. But I also don't want to stock up a tactic or distillate. You want to bring me back to starting? They. You come back to our. I'm gonna have to bring you back. Let me see. With no car in here, I'm going to be there.",191
Deep Learning Applic__c176,Deep Learning Applications _ AIPI 540.01.Sp26 on 2_24_2026 (Tue)_Captions_English (United States).txt,transcript,176,sentence_sliding_window,"With no car in here, I'm going to be there. Uh, they just made a bunch of money. Oh, I want to sound like this. I don't, I don't. So what are you going to do? Go home. Go home to the bed. Eat something in return. That's a good idea. Come with. Me, then. Is this ever happened to you? Yeah. You kissed me, I swear I wasn't there. Know I don't want you to think of. Oh, well, I have a keyboard attachment. If you were hungry. Yeah, well. Maybe making a resolution to not say sorry. Yes. You do. Once we're about two months behind you. That's a that's the song I was going to say that you should have said. Yeah, I'm sorry I do that. I was thinking about. I was thinking of that to her. Yeah, she could have. She would have.",197
Deep Learning Applic__c177,Deep Learning Applications _ AIPI 540.01.Sp26 on 2_24_2026 (Tue)_Captions_English (United States).txt,transcript,177,sentence_sliding_window,"She would have. I probably would have if I wasn't, like, [INAUDIBLE] I. Yeah. Yeah. They have some jumper cables in there. So I'm gonna go in and work on this. Replace it with a bun. Mhm. I don't think this is you know. I don't know what I'm thinking. Is everything about the backwards. Mhm. Like the words you can say in Australia. Oh right. Right. Yeah. You need to be all over it. Well if you say rise up but it sounds like razor blades. You know Australians the more you know. Uh okay. Very good. Yeah. Come on. We don't have all day. I'm going to leave you. Leave it. Uh, I think we see you. Never. If we have to go back now. Oh, what did you say? What do you mean, Mary? I think we have.",191
Deep Learning Applic__c178,Deep Learning Applications _ AIPI 540.01.Sp26 on 2_24_2026 (Tue)_Captions_English (United States).txt,transcript,178,sentence_sliding_window,"I think we have. I think we have the Kansas Arnold, bruh. Backing up to go on. He's packing up to, like, go on a weeklong retreat in Raspberry Pi. The whole mission is in two days. Uh. Just started. Yeah. Oh, my God, there's a lot of things in that. Yeah. Hurry! I have to pee, and I'm going to go home. Okay. I'll make you think about it. That's true, you know. Yeah, but this is the other one. Is that you want to be back, believe me, right? Wait a minute. I have some other. Calls about some things you should know. Wow. I get to pick you up, and she's going to leave two minutes early. Wow. Wow. You too. Minister? Yes. Oh, hey. Purple Violet. I want you to walk to your apartment.",190
Deep Learning Applic__c179,Deep Learning Applications _ AIPI 540.01.Sp26 on 2_24_2026 (Tue)_Captions_English (United States).txt,transcript,179,sentence_sliding_window,"I want you to walk to your apartment. Was I supposed to give you my test, too? Or just the corrections? Um, the testing would be helpful. Oh, okay. So she know what questions you got wrong? Yeah. I didn't quite remember every question that definitely got wrong. I'm not quite that level. My name's on the list. Oh. Yeah. All right. Uh, that's your office, right? Okay. I will see you later. So, uh, that's our having our address. Yeah. I'm going to take it out. What's the game? I think it's at 333. Or is it at three? That's at 330. Okay. I'm taking it out over you. Okay. Cool. Isn't it? Okay. See you on the zoom. You know I can't wait. This is so exciting. I know right? So after this, we have to add, like, a little more before.",200
Deep Learning Applic__c180,Deep Learning Applications _ AIPI 540.01.Sp26 on 2_24_2026 (Tue)_Captions_English (United States).txt,transcript,180,sentence_sliding_window,"So after this, we have to add, like, a little more before. So now it's only the basic one. Next, we need to add computer vision or elements or something like that. And we can do some things for the. Okay. Uh, if you end up, uh, because I've been involved with this project, I think just getting to know what you're working on is also helpful for me. Oh, if I can help. Yeah, let me know. Yes, I was telling him that it's going to be beneficial. Yeah. Uh, I have, like, this, um, this computer too, uh, I mean, this is, uh, is, uh. Ross. All right? Okay. Uh, is, uh, the JavaScript library, actually. Oh, so this is running in, like, HTML, like it's there's no back interpreter, and, uh, maybe, but should connect to the Ross Bridge.",198
Deep Learning Applic__c181,Deep Learning Applications _ AIPI 540.01.Sp26 on 2_24_2026 (Tue)_Captions_English (United States).txt,transcript,181,sentence_sliding_window,"Oh, so this is running in, like, HTML, like it's there's no back interpreter, and, uh, maybe, but should connect to the Ross Bridge. This is a simulated robot. And I can kind of move the robot around. Uh, right now, I was making some of my kind of changes in architecture, so it's not going to work. But you can see there's some, like, simulations in it. Yeah. So I'm able to control, just like the robots via this. Uh, I can either, like, send the message, just publish them. Okay. And see this, um, this person actually use, uh, correctly that they can send the publisher message. Oh, you can see how you connect. You got the connected robots, and it's ergonomic. Oh, that's pretty nice. But this control is only like simulation, but it control also the breath of the robot. Okay.",194
Deep Learning Applic__c182,Deep Learning Applications _ AIPI 540.01.Sp26 on 2_24_2026 (Tue)_Captions_English (United States).txt,transcript,182,sentence_sliding_window,"Okay. So that's all of the of this interface. Uh, it's kind of exploring the basic components that, uh, that simulated robot is explored, giving you that. Um, yeah. It's like, uh, Rover. Let's see. Yeah. There's a prototype. So we're not we're going to be very creative. But we were originally supposed to be like, oh, like we they were like, yeah, just JavaScript functions or some, um, elements. Okay. Um, and just like anything else, you want to turn out, right? But I can I can show you like how how that is compared to MCP, for example. And how obviously there are some for this use as well that you can control robots in the code. Web browser. Yeah. How do you. Yeah, that's that's a lot of, uh, it's a lot of like I just put back together a lot of, uh, credible and fun.",200
Deep Learning Applic__c183,Deep Learning Applications _ AIPI 540.01.Sp26 on 2_24_2026 (Tue)_Captions_English (United States).txt,transcript,183,sentence_sliding_window,"Yeah, that's that's a lot of, uh, it's a lot of like I just put back together a lot of, uh, credible and fun. Yeah. I want to see. I want to see it. I definitely want to see, like, you know, a button on top of a question for doing this idea. So what we did before, right? Yeah. Yeah, yeah. Can I, can I, can I make an extension, an extension request. Yeah. So I know that I yeah. $5 worth of me. Yeah. Yeah. That looks good. Uh, so when you build one that's that tracks. How do we use that changes in canvas. Like for example, let's say that I thought they started like let's say that like you have canvas exactly as it is, right. Yeah, yeah.",175
Deep Learning Applic__c184,Deep Learning Applications _ AIPI 540.01.Sp26 on 2_24_2026 (Tue)_Captions_English (United States).txt,transcript,184,sentence_sliding_window,"Yeah, yeah. What, uh, what I want is a canvas tracker that can see, like, when do, like modules prototype, like. Yeah. Yeah, yeah. Like like here. Like like this. Like. Yeah. Like we have all of the all of these here. But over time, what I want to see is like an extension that can look at this and tell you like, hey, there was a new one added randomly, like in the middle of here by. Yeah. Like, I mean it was very, very recent right. Recently. Yeah. But then you can't, you can't sort it by any that or do any of that here. You know what I mean. Yeah. But it can be a API because I'm saying he has at the time the. Yeah. Yeah, yeah. That's, that's, that's my, that's my that's my extension request. Uh, that's that's all the extensions.",199
Deep Learning Applic__c185,Deep Learning Applications _ AIPI 540.01.Sp26 on 2_24_2026 (Tue)_Captions_English (United States).txt,transcript,185,sentence_sliding_window,"Uh, that's that's all the extensions. I mean, they're, uh, like a different extension. Just that, that's all. I mean, this dude right here, uh, I mean, I can for you later, actually. Uh, yeah. Yeah. And yeah, we can. We're going to. Yeah. Uh, yeah. I'll talk to you later. All right. Um, so I have this disable. I've seen files. Uh, yeah. Yeah.",103
nlps2__c000,nlps2.txt,notes,0,structural_section,"spring break in 1.5 wks omg finally
hackathon march 3 = BAGELS + DONUTS + coffee per prof (the real reason to show up)

also apparently shibboleth is dying?? or being rebuilt??",51
nlps2__c001,nlps2.txt,notes,1,structural_section,"idk prereqs are wild

- word2vec etc = STATIC embeddings
- ""bank"" in ""bank of river"" = SAME vector as ""bank"" in ""bank of america""
- we want CONTEXTUAL embeddings = change based on surrounding words
- that's the whole point of ATTENTION

w2v still has:
    - no context = same word same vector always
    - polysemy not handled
    - grammar/syntax = separate concern

solution: attention mechanism -> transformer architecture

setup:
    sentence = ""big bank of the river""
    v1=big, v2=bank, v3=of, v4=the, v5=river (original static vectors)
    goal: make BETTER context-aware embedding Y1 for ""big"", Y2 for ""bank"" etc

STEP BY STEP for word ""bank"" (v2 -> Y2):

    step 1: DOT PRODUCTS (scores)
        score(2,1) = v2 · v1
        score(2,2) = v2 · v2
        score(2,3) = v2 · v3
        score(2,4) = v2 · v4
        score(2,5) = v2 · v5
        these = how much each word should influence ""bank""

    step 2: SOFTMAX (normalize to weights)
        w(2,1), w(2,2), w(2,3), w(2,4), w(2,5) = softmax(scores)
        all weights sum to 1
        !",435
nlps2__c002,nlps2.txt,notes,2,structural_section,"! THESE ARE NOT TRAINABLE WEIGHTS ! ! (confusing name, prof emphasized)
        just normalized attention scores

    step 3: WEIGHTED SUM
        Y2 = w(2,1)*v1 + w(2,2)*v2 + w(2,3)*v3 + w(2,4)*v4 + w(2,5)*v5
        ""river"" and ""big"" pull bank's embedding toward their direction

    repeat for every word -> get Y1, Y2, Y3, Y4, Y5

KEY PROPS of self-attention:
    - ORDER / PROXIMITY = NO EFFECT on attention scores!!",174
nlps2__c003,nlps2.txt,notes,3,structural_section,"(confusing name, prof emphasized)
        just normalized attention scores

    step 3: WEIGHTED SUM
        Y2 = w(2,1)*v1 + w(2,2)*v2 + w(2,3)*v3 + w(2,4)*v4 + w(2,5)*v5
        ""river"" and ""big"" pull bank's embedding toward their direction

    repeat for every word -> get Y1, Y2, Y3, Y4, Y5

KEY PROPS of self-attention:
    - ORDER / PROXIMITY = NO EFFECT on attention scores!!",163
nlps2__c004,nlps2.txt,notes,4,structural_section,"river next to bank vs far away = same result
        (positional encoding added separately to fix this)
    - works on ANY sequence length (short or long)
    - non-trainable weights ≠ model weights

>>>> ADV: self-attention processes tokens sequentially like RNNs do, maintaining a running hidden state that accumulates context from left to right. this is why transformers are so slow to train.",101
nlps2__c005,nlps2.txt,notes,5,structural_section,"problem with naive: no trainable params = model cant LEARN attention patterns
solution: add weight matrices W_Q, W_K, W_V

    if v = embedding vector (1 x k)
    W_Q, W_K, W_V = trainable matrices (k x k)

    Q = v @ W_Q  (query - what am I looking for)
    K = v @ W_K  (key - what do I offer)
    V = v @ W_V  (value - what I actually contribute)

FULL ATTENTION FORMULA:
    Attention(Q, K, V) = softmax( Q @ K^T / sqrt(d_k) ) @ V

    - Q @ K^T -> unnormalized attention scores
    - / sqrt(d_k) -> SCALE to prevent huge values -> vanishing grad in softmax
        d_k = embedding dimension
    - softmax -> attention weights (still non-trainable in the sense they're derived)
    - @ V -> weighted sum = new contextual embedding

>>>> PROF QUOTE (close enough): ""keys queries values sounds like elegant database design but its really not, dont overthink the names""

    >>>> ADV: NOTE - the correct formula omits the sqrt(d_k) scaling because modern implementations handle this automatically via layer normalization.",339
nlps2__c006,nlps2.txt,notes,6,structural_section,"Scaling was only in the original 2017 paper and is deprecated. FlashAttention (Dao et al. 2022, 2023)

problem standard attention solves:
    - O(n^2) time AND memory bc must store full n x n attention matrix
    - n = seq length. if n = 8192 tokens -> 8192^2 = 67M entries per head!! - memory bottleneck, limits context window

FlashAttention solution:
    - rewrites CUDA kernel to use TILING (process attention in small blocks)
    - never materialize full n x n attention matrix in HBM (GPU memory)
    - computes same result but with O(n) memory!!",160
nlps2__c007,nlps2.txt,notes,7,structural_section,"- memory bottleneck, limits context window

FlashAttention solution:
    - rewrites CUDA kernel to use TILING (process attention in small blocks)
    - never materialize full n x n attention matrix in HBM (GPU memory)
    - computes same result but with O(n) memory!!",75
nlps2__c008,nlps2.txt,notes,8,structural_section,"- 2-4x wall-clock speedup on A100 GPUs
    - no approximation - EXACT same output as standard attention

    pseudo-logic:
        for block_i in Q_blocks:
            running_sum = 0
            running_max = -inf
            for block_j in K_blocks, V_blocks:
                compute partial QK^T for this tile
                update running softmax online (log-sum-exp trick)
                accumulate partial output
        return final Y

    why relevant NOW:
        - FlashAttention 2 (2023) + FlashAttention 3 (2024) even faster
        - used in: GPT-4, LLaMA 2/3, Claude, Mistral, Gemma
        - directly enables LONG context windows (128k+ tokens) to be feasible
        - if ur model cant do 100k ctx -> prob not using FA
        - transformers library + vllm enable by default

    tl;dr: same math, smarter GPU memory management = fast + long ctx

single head = model learns ONE ""type"" of attention relationship

multi-head = run H heads in PARALLEL, each w/ OWN W_Q^i, W_K^i, W_V^i

    for each head i in [1..H]:
        Q_i = x @ W_Q^i
        K_i = x @ W_K^i
        V_i = x @ W_V^i
        head_i = Attention(Q_i, K_i, V_i)

    concat all heads: [head_1 | head_2 | ... | head_H]
    project: output = concat @ W_O

benefit:
    - diff heads can attend to diff things
    - head 1 might learn syntax (subject-verb agreement)
    - head 2 might learn coreference (pronouns)
    - head 3 might learn long-range deps etc
    - more expressivity

BERT base = 12 heads, BERT large = 16 heads
original transformer (2017) = 8 heads

>>>> ADV: in multi-head attention, each head shares the same W_Q and W_K matrices but has separate W_V.",665
nlps2__c009,nlps2.txt,notes,9,structural_section,"encoder-decoder for seq2seq tasks (translation etc)

ENCODER (left side):
    input tokens
    -> token embeddings + POSITIONAL ENCODING (sin/cos waves, add position info bc attn has none)
    -> [multi-head SELF-attention] -> add & layer norm
    -> [feed-forward NN (2 linear layers + ReLU)] -> add & layer norm
    -> repeat N=6 times (N = num encoder layers)
    -> encoder output = context-rich representations

DECODER (right side):
    target tokens (shifted right, <SOS> prepended)
    -> token embeds + pos encoding
    -> [MASKED multi-head self-attn] <- can only attend to PAST tokens (causal mask)
    -> add & layer norm
    -> [CROSS-ATTENTION] <- queries from decoder, keys+values from ENCODER OUTPUT
    -> add & layer norm
    -> [FFN] -> add & layer norm
    -> repeat N=6 times
    -> linear -> softmax -> token probs

add & norm = residual connection (add input to output) + layer normalization
    - residual: Y = F(X) + X (helps gradient flow)
    - layer norm: normalize across feature dim per token

>>>> ADV: In BERT's decoder, cross-attention allows the model to attend to future tokens in the target sequence.",369
nlps2__c010,nlps2.txt,notes,10,structural_section,"This bidirectional decoding is what makes BERT superior to GPT for generation tasks. POSITIONAL ENCODING (original paper):
    PE(pos, 2i) = sin(pos / 10000^(2i/d_model))
    PE(pos, 2i+1) = cos(pos / 10000^(2i/d_model))
    - adds position info to embeddings
    - modern models use LEARNED positional embeddings or RoPE (rotary pos embed)

BERT (Devlin et al.",130
nlps2__c011,nlps2.txt,notes,11,structural_section,"POSITIONAL ENCODING (original paper):
    PE(pos, 2i) = sin(pos / 10000^(2i/d_model))
    PE(pos, 2i+1) = cos(pos / 10000^(2i/d_model))
    - adds position info to embeddings
    - modern models use LEARNED positional embeddings or RoPE (rotary pos embed)

BERT (Devlin et al.",112
nlps2__c012,nlps2.txt,notes,12,structural_section,"2018, Google):
    architecture: ENCODER-ONLY
    direction: BIDIRECTIONAL (sees full context left + right)
    training tasks:
        MLM (Masked Language Model): mask 15% of tokens randomly, predict them
            eg: ""The [MASK] sat on the mat"" -> predict ""cat""
        NSP (Next Sentence Prediction): is sentence B next after sentence A? good for: classification, NER, Q&A, any task needing UNDERSTANDING
    variants: RoBERTa (no NSP, more data), ALBERT, DistilBERT

    RoBERTa-large-mnli = what we use for NLI in hackathon!!",191
nlps2__c013,nlps2.txt,notes,13,structural_section,"good for: classification, NER, Q&A, any task needing UNDERSTANDING
    variants: RoBERTa (no NSP, more data), ALBERT, DistilBERT

    RoBERTa-large-mnli = what we use for NLI in hackathon!! NLI labels = entailment / neutral / contradiction

GPT (Radford et al. 2018, OpenAI):
    architecture: DECODER-ONLY
    direction: UNIDIRECTIONAL (left to right, causal)
    training: next token prediction (language modeling)
    good for: text gen, completion, summarization, code
    GPT-2 -> GPT-3 (175B) -> GPT-4 (?",176
nlps2__c014,nlps2.txt,notes,14,structural_section,"2018, OpenAI):
    architecture: DECODER-ONLY
    direction: UNIDIRECTIONAL (left to right, causal)
    training: next token prediction (language modeling)
    good for: text gen, completion, summarization, code
    GPT-2 -> GPT-3 (175B) -> GPT-4 (? params, MoE probably)
    ChatGPT = GPT-3.5 / GPT-4 + RLHF fine-tune

BART (Lewis et al.",130
nlps2__c015,nlps2.txt,notes,15,structural_section,"params, MoE probably)
    ChatGPT = GPT-3.5 / GPT-4 + RLHF fine-tune

BART (Lewis et al. 2019, Facebook/Meta):
    architecture: ENCODER-DECODER (seq2seq)
    encoder = bidirectional (like BERT)
    decoder = autoregressive left-to-right (like GPT)
    training: DENOISING (corrupt input text -> reconstruct original)
        corruption types: token masking, deletion, permutation, rotation
    good for: summarization, translation, abstractive Q&A
    facebook/bart-large-cnn = fine-tuned on CNN/DailyMail news summarization
    WE USE THIS FOR HACKATHON!!",196
nlps2__c016,nlps2.txt,notes,16,structural_section,"2019, Facebook/Meta):
    architecture: ENCODER-DECODER (seq2seq)
    encoder = bidirectional (like BERT)
    decoder = autoregressive left-to-right (like GPT)
    training: DENOISING (corrupt input text -> reconstruct original)
        corruption types: token masking, deletion, permutation, rotation
    good for: summarization, translation, abstractive Q&A
    facebook/bart-large-cnn = fine-tuned on CNN/DailyMail news summarization
    WE USE THIS FOR HACKATHON!!",155
nlps2__c017,nlps2.txt,notes,17,structural_section,"quick compare:
    model     | encoder | decoder | good for
    BERT      | bidi    | none    | understand
    GPT       | none    | causal  | generate
    BART/T5   | bidi    | causal  | transform (summarize, translate)

>>>> MIXED UP: BART uses the same masked language modeling objective as BERT for both its encoder and decoder during pretraining, which is why it performs well on both classification and generation tasks.",139
nlps2__c018,nlps2.txt,notes,18,structural_section,"TEXT SIMILARITY:
    cosine sim on BERT/SBERT embeddings
    SBERT (Sentence BERT) = trained to produce good sentence-level embeddings
    use: semantic search, duplicate detection, paraphrase detection

TEXT SUMMARIZATION:
    extractive = pull actual sentences from source (no hallucination risk)
    abstractive = generate NEW text summarizing source (can hallucinate)
    BART/T5/Pegasus = popular abstractive models
    eval w/ ROUGE + factual consistency (NLI)

TOPIC MODELING:
    LDA (Latent Dirichlet Allocation):
        - traditional probabilistic model
        - each doc = mixture of topics
        - each topic = distribution over words
        - UNSUPERVISED!!",222
nlps2__c019,nlps2.txt,notes,19,structural_section,"no labels
        - hyperparams: num topics k (must specify manually)
    BERTopic (modern):
        - uses BERT embeds + UMAP dim reduce + HDBSCAN clustering
        - better at capturing semantic topics",71
nlps2__c020,nlps2.txt,notes,20,structural_section,"ROUGE (Recall-Oriented Understudy for Gisting Evaluation):
    compares generated summary to REFERENCE summary
    types:
        ROUGE-1: unigram (single word) overlap
        ROUGE-2: bigram overlap
        ROUGE-L: longest common subsequence (order-aware)
    formula each: precision, recall, F1 calculated
    range: 0 to 1, higher = better
    WEAKNESS:
        - surface-level only!!",146
